@relation Store5_Dept11-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Store numeric
@attribute Dept numeric
@attribute Date date yyyy-MM-dd
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}
@attribute Temperature numeric
@attribute Fuel_Price numeric
@attribute MarkDown1 numeric
@attribute MarkDown2 numeric
@attribute MarkDown3 numeric
@attribute MarkDown4 numeric
@attribute MarkDown5 numeric
@attribute CPI numeric
@attribute Unemployment numeric

@data
5,11,2010-02-05,5501.87,FALSE,39.7,2.572,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.653972,6.566
5,11,2010-02-12,4359.56,TRUE,39.81,2.548,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.80047,6.566
5,11,2010-02-19,5805.52,FALSE,41.14,2.514,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.847128,6.566
5,11,2010-02-26,4898.06,FALSE,46.7,2.561,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.877147,6.566
5,11,2010-03-05,5223.02,FALSE,48.89,2.625,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.907165,6.566
5,11,2010-03-12,5734.69,FALSE,58.5,2.667,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.937184,6.566
5,11,2010-03-19,4978.36,FALSE,55.46,2.72,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.770897,6.566
5,11,2010-03-26,4721.91,FALSE,52.47,2.732,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.571893,6.566
5,11,2010-04-02,5714.07,FALSE,63.18,2.719,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.372888,6.465
5,11,2010-04-09,7082.69,FALSE,65.19,2.77,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.173884,6.465
5,11,2010-04-16,5983.24,FALSE,65.3,2.808,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.038853,6.465
5,11,2010-04-23,6648.88,FALSE,65.13,2.795,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,210.98912,6.465
5,11,2010-04-30,6712.04,FALSE,67.53,2.78,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,210.939388,6.465
5,11,2010-05-07,7970.24,FALSE,71.53,2.835,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,210.889656,6.465
5,11,2010-05-14,5711.34,FALSE,74.79,2.854,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,210.887277,6.465
5,11,2010-05-21,8485.82,FALSE,75.2,2.826,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.169023,6.465
5,11,2010-05-28,8201.85,FALSE,79.81,2.759,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.450769,6.465
5,11,2010-06-04,10652.55,FALSE,79.54,2.705,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.732515,6.465
5,11,2010-06-11,7819.06,FALSE,80.7,2.668,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.014261,6.465
5,11,2010-06-18,9318.69,FALSE,83.91,2.637,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.011977,6.465
5,11,2010-06-25,8473.97,FALSE,83.72,2.653,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.896082,6.465
5,11,2010-07-02,7554.09,FALSE,81.25,2.669,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.780186,6.496
5,11,2010-07-09,8766.56,FALSE,81.14,2.642,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.664291,6.496
5,11,2010-07-16,7176.44,FALSE,83.98,2.623,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.656112,6.496
5,11,2010-07-23,7572.56,FALSE,83.66,2.608,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.791557,6.496
5,11,2010-07-30,6961.12,FALSE,82.46,2.64,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,211.927001,6.496
5,11,2010-08-06,8541.27,FALSE,86.1,2.627,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.062445,6.496
5,11,2010-08-13,8014.47,FALSE,87.41,2.692,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.197889,6.496
5,11,2010-08-20,6744.13,FALSE,87.71,2.664,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.160898,6.496
5,11,2010-08-27,6694.03,FALSE,87.05,2.619,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.123908,6.496
5,11,2010-09-03,6370.14,FALSE,84.06,2.577,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.086918,6.496
5,11,2010-09-10,6462.36,TRUE,79.86,2.565,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.049927,6.496
5,11,2010-09-17,6086.04,FALSE,82.28,2.582,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.076935,6.496
5,11,2010-09-24,5173.07,FALSE,78.53,2.624,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.15194,6.496
5,11,2010-10-01,5714.31,FALSE,71.1,2.603,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.226946,6.768
5,11,2010-10-08,6695.25,FALSE,64.99,2.633,3016.536471,1121.761081,736.758605,1149.916122,2549.416863,212.301952,6.768
