@relation Store3_Dept92-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Store numeric
@attribute Dept numeric
@attribute Date date yyyy-MM-dd
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}
@attribute Temperature numeric
@attribute Fuel_Price numeric
@attribute MarkDown1 numeric
@attribute MarkDown2 numeric
@attribute MarkDown3 numeric
@attribute MarkDown4 numeric
@attribute MarkDown5 numeric
@attribute CPI numeric
@attribute Unemployment numeric

@data
3,92,2010-02-05,6805.18,FALSE,45.71,2.572,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.424881,7.368
3,92,2010-02-12,6532.07,TRUE,47.93,2.548,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.574792,7.368
3,92,2010-02-19,6062.13,FALSE,47.07,2.514,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.619887,7.368
3,92,2010-02-26,6621.01,FALSE,52.05,2.561,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.647513,7.368
3,92,2010-03-05,6674.61,FALSE,53.04,2.625,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.675139,7.368
3,92,2010-03-12,5953.41,FALSE,63.08,2.667,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.702765,7.368
3,92,2010-03-19,5229.88,FALSE,60.42,2.72,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.530122,7.368
3,92,2010-03-26,5658.15,FALSE,57.06,2.732,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.324101,7.368
3,92,2010-04-02,5877.98,FALSE,65.56,2.719,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.11808,7.343
3,92,2010-04-09,6496.32,FALSE,68,2.77,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.91206,7.343
3,92,2010-04-16,5468.62,FALSE,66.98,2.808,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.772689,7.343
3,92,2010-04-23,5397.06,FALSE,67.87,2.795,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.722185,7.343
3,92,2010-04-30,5990.6,FALSE,70.24,2.78,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.671682,7.343
3,92,2010-05-07,6867.82,FALSE,73.47,2.835,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.621178,7.343
3,92,2010-05-14,5420.81,FALSE,77.18,2.854,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.619614,7.343
3,92,2010-05-21,4979.21,FALSE,75.81,2.826,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.911689,7.343
3,92,2010-05-28,5525.66,FALSE,78.6,2.759,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.203763,7.343
3,92,2010-06-04,5921.84,FALSE,78.53,2.705,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.495838,7.343
3,92,2010-06-11,5799.41,FALSE,82.1,2.668,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.787913,7.343
3,92,2010-06-18,5801.12,FALSE,83.52,2.637,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.785826,7.343
3,92,2010-06-25,5253.51,FALSE,83.79,2.653,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.666074,7.343
3,92,2010-07-02,5610.85,FALSE,82.2,2.669,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.546322,7.346
3,92,2010-07-09,6171.08,FALSE,81.75,2.642,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.42657,7.346
3,92,2010-07-16,5350.86,FALSE,84.32,2.623,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.417648,7.346
3,92,2010-07-23,5040.41,FALSE,83.32,2.608,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.556497,7.346
3,92,2010-07-30,5293.35,FALSE,82.04,2.64,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.695346,7.346
3,92,2010-08-06,6304.01,FALSE,85.13,2.627,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.834195,7.346
3,92,2010-08-13,5885.43,FALSE,86.74,2.692,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.973044,7.346
3,92,2010-08-20,5583.75,FALSE,88.02,2.664,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.931419,7.346
3,92,2010-08-27,5427.14,FALSE,86.15,2.619,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.889794,7.346
3,92,2010-09-03,5963.41,FALSE,84.16,2.577,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.848169,7.346
3,92,2010-09-10,6466.3,TRUE,80.84,2.565,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.806543,7.346
3,92,2010-09-17,5618.23,FALSE,82.36,2.582,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.832248,7.346
3,92,2010-09-24,6225.3,FALSE,76.9,2.624,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.908452,7.346
3,92,2010-10-01,5555.94,FALSE,73.6,2.603,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.984655,7.564
3,92,2010-10-08,7239.36,FALSE,66.99,2.633,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.060858,7.564
3,92,2010-10-15,6177.17,FALSE,69.71,2.72,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.129311,7.564
3,92,2010-10-22,6258.97,FALSE,71.64,2.725,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.17839,7.564
