@relation Store14_Dept92-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Store numeric
@attribute Dept numeric
@attribute Date date yyyy-MM-dd
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}
@attribute Temperature numeric
@attribute Fuel_Price numeric
@attribute MarkDown1 numeric
@attribute MarkDown2 numeric
@attribute MarkDown3 numeric
@attribute MarkDown4 numeric
@attribute MarkDown5 numeric
@attribute CPI numeric
@attribute Unemployment numeric

@data
14,92,2010-02-05,293966.05,FALSE,27.31,2.784,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.87119,8.992
14,92,2010-02-12,151901.21,TRUE,27.73,2.773,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.982317,8.992
14,92,2010-02-19,192282.19,FALSE,31.27,2.745,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.034782,8.992
14,92,2010-02-26,205250.96,FALSE,34.89,2.754,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.077469,8.992
14,92,2010-03-05,214383.07,FALSE,37.13,2.777,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.120157,8.992
14,92,2010-03-12,197070.21,FALSE,45.8,2.818,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.162844,8.992
14,92,2010-03-19,178028.58,FALSE,48.79,2.844,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.077986,8.992
14,92,2010-03-26,167512.67,FALSE,54.36,2.854,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.97187,8.992
14,92,2010-04-02,203457.42,FALSE,47.74,2.85,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.865754,8.899
14,92,2010-04-09,180584.36,FALSE,65.45,2.869,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.759638,8.899
14,92,2010-04-16,175843.63,FALSE,54.28,2.899,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.692477,8.899
14,92,2010-04-23,183147.38,FALSE,53.47,2.902,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.677256,8.899
14,92,2010-04-30,177014.37,FALSE,53.15,2.921,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.662036,8.899
14,92,2010-05-07,206160.36,FALSE,70.75,2.966,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.646815,8.899
14,92,2010-05-14,177116.48,FALSE,54.26,2.982,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.661279,8.899
14,92,2010-05-21,183182.96,FALSE,62.62,2.958,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,181.853849,8.899
14,92,2010-05-28,187738.85,FALSE,69.27,2.899,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.046418,8.899
14,92,2010-06-04,190128.43,FALSE,75.93,2.847,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.238988,8.899
14,92,2010-06-11,194723.71,FALSE,69.71,2.809,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.431557,8.899
14,92,2010-06-18,188045.88,FALSE,72.62,2.78,11593.11451,5418.810244,2097.0394,4228.424902,5790.439608,182.44242,8.899
