@relation Store20_Dept13-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Store numeric
@attribute Dept numeric
@attribute Date date yyyy-MM-dd
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}
@attribute Temperature numeric
@attribute Fuel_Price numeric
@attribute MarkDown1 numeric
@attribute MarkDown2 numeric
@attribute MarkDown3 numeric
@attribute MarkDown4 numeric
@attribute MarkDown5 numeric
@attribute CPI numeric
@attribute Unemployment numeric

@data
20,13,2010-02-05,69111.88,FALSE,25.92,2.784,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.247194,8.187
20,13,2010-02-12,49665.14,TRUE,22.12,2.773,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.385747,8.187
20,13,2010-02-19,57240.31,FALSE,25.43,2.745,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.4321,8.187
20,13,2010-02-26,55757.29,FALSE,32.32,2.754,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.463087,8.187
20,13,2010-03-05,64731,FALSE,31.75,2.777,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.494073,8.187
20,13,2010-03-12,57532.07,FALSE,43.82,2.818,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.52506,8.187
20,13,2010-03-19,56236.09,FALSE,47.32,2.844,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.378226,8.187
20,13,2010-03-26,52453.33,FALSE,50.49,2.854,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.201755,8.187
20,13,2010-04-02,60377.66,FALSE,51,2.85,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.025284,7.856
20,13,2010-04-09,51435.72,FALSE,65.1,2.869,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.848813,7.856
20,13,2010-04-16,57446.13,FALSE,55.43,2.899,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.730749,7.856
20,13,2010-04-23,55521.46,FALSE,50.65,2.902,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.690559,7.856
20,13,2010-04-30,59324.49,FALSE,54.75,2.921,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.650369,7.856
20,13,2010-05-07,60307.93,FALSE,66.74,2.966,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.610178,7.856
20,13,2010-05-14,51268.76,FALSE,55.91,2.982,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.613392,7.856
20,13,2010-05-21,54308.21,FALSE,60.38,2.958,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,203.877024,7.856
20,13,2010-05-28,56433.39,FALSE,70.97,2.899,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.140656,7.856
20,13,2010-06-04,60109.96,FALSE,72.52,2.847,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.404288,7.856
20,13,2010-06-11,58099.34,FALSE,67.32,2.809,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.66792,7.856
20,13,2010-06-18,55111.09,FALSE,72.62,2.78,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.670036,7.856
20,13,2010-06-25,53010.68,FALSE,75.17,2.808,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.567546,7.856
20,13,2010-07-02,59502.74,FALSE,70.1,2.815,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.465056,7.527
20,13,2010-07-09,56454.78,FALSE,78.09,2.793,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.362566,7.527
20,13,2010-07-16,55913.13,FALSE,75.14,2.783,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.357166,7.527
20,13,2010-07-23,56721.96,FALSE,77.75,2.771,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.481219,7.527
20,13,2010-07-30,59794.86,FALSE,76.03,2.781,11252.257451,5768.852,2736.6882,5423.510392,6053.944118,204.605272,7.527
