@relation Store3_Dept12-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute Store numeric
@attribute Dept numeric
@attribute Date date yyyy-MM-dd
@attribute Weekly_Sales numeric
@attribute IsHoliday {FALSE,TRUE}
@attribute Temperature numeric
@attribute Fuel_Price numeric
@attribute MarkDown1 numeric
@attribute MarkDown2 numeric
@attribute MarkDown3 numeric
@attribute MarkDown4 numeric
@attribute MarkDown5 numeric
@attribute CPI numeric
@attribute Unemployment numeric

@data
3,12,2010-02-05,2353.57,FALSE,45.71,2.572,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.424881,7.368
3,12,2010-02-12,2471.91,TRUE,47.93,2.548,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.574792,7.368
3,12,2010-02-19,2292.06,FALSE,47.07,2.514,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.619887,7.368
3,12,2010-02-26,1934.68,FALSE,52.05,2.561,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.647513,7.368
3,12,2010-03-05,2688.14,FALSE,53.04,2.625,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.675139,7.368
3,12,2010-03-12,2911.75,FALSE,63.08,2.667,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.702765,7.368
3,12,2010-03-19,3034.51,FALSE,60.42,2.72,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.530122,7.368
3,12,2010-03-26,2843.79,FALSE,57.06,2.732,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.324101,7.368
3,12,2010-04-02,2707.77,FALSE,65.56,2.719,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.11808,7.343
3,12,2010-04-09,2742.71,FALSE,68,2.77,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.91206,7.343
3,12,2010-04-16,2031.59,FALSE,66.98,2.808,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.772689,7.343
3,12,2010-04-23,2528.1,FALSE,67.87,2.795,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.722185,7.343
3,12,2010-04-30,2319.95,FALSE,70.24,2.78,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.671682,7.343
3,12,2010-05-07,2829.74,FALSE,73.47,2.835,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.621178,7.343
3,12,2010-05-14,1677.03,FALSE,77.18,2.854,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.619614,7.343
3,12,2010-05-21,1862.03,FALSE,75.81,2.826,3082.489216,1057.957692,911.895682,921.385306,1263.491765,213.911689,7.343
3,12,2010-05-28,2465.03,FALSE,78.6,2.759,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.203763,7.343
3,12,2010-06-04,2328.02,FALSE,78.53,2.705,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.495838,7.343
3,12,2010-06-11,2180.82,FALSE,82.1,2.668,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.787913,7.343
3,12,2010-06-18,2669.95,FALSE,83.52,2.637,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.785826,7.343
3,12,2010-06-25,2232.28,FALSE,83.79,2.653,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.666074,7.343
3,12,2010-07-02,1761.77,FALSE,82.2,2.669,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.546322,7.346
3,12,2010-07-09,2545.83,FALSE,81.75,2.642,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.42657,7.346
3,12,2010-07-16,1956.76,FALSE,84.32,2.623,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.417648,7.346
3,12,2010-07-23,2378.57,FALSE,83.32,2.608,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.556497,7.346
3,12,2010-07-30,2418.48,FALSE,82.04,2.64,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.695346,7.346
3,12,2010-08-06,2467.5,FALSE,85.13,2.627,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.834195,7.346
3,12,2010-08-13,1911.87,FALSE,86.74,2.692,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.973044,7.346
3,12,2010-08-20,2303.57,FALSE,88.02,2.664,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.931419,7.346
3,12,2010-08-27,2305.62,FALSE,86.15,2.619,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.889794,7.346
3,12,2010-09-03,2192.39,FALSE,84.16,2.577,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.848169,7.346
3,12,2010-09-10,2018.89,TRUE,80.84,2.565,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.806543,7.346
3,12,2010-09-17,2201.93,FALSE,82.36,2.582,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.832248,7.346
3,12,2010-09-24,1920.06,FALSE,76.9,2.624,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.908452,7.346
3,12,2010-10-01,1809.74,FALSE,73.6,2.603,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.984655,7.564
3,12,2010-10-08,2063.36,FALSE,66.99,2.633,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.060858,7.564
3,12,2010-10-15,2145.3,FALSE,69.71,2.72,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.129311,7.564
3,12,2010-10-22,2458.59,FALSE,71.64,2.725,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.17839,7.564
3,12,2010-10-29,2611.54,FALSE,72.04,2.716,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.227469,7.564
3,12,2010-11-05,2630.99,FALSE,62.94,2.689,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.276547,7.564
3,12,2010-11-12,2576.24,FALSE,62.79,2.728,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.325626,7.564
3,12,2010-11-19,2354.71,FALSE,57.72,2.771,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.207452,7.564
3,12,2010-11-26,1944.83,TRUE,68.71,2.735,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.061403,7.564
3,12,2010-12-03,2128.79,FALSE,53.76,2.708,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.915353,7.564
3,12,2010-12-10,2347.24,FALSE,51.13,2.843,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.769304,7.564
3,12,2010-12-17,1587.79,FALSE,52.2,2.869,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.704919,7.564
3,12,2010-12-24,1338.53,FALSE,57.16,2.886,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.701783,7.564
3,12,2010-12-31,1213.27,TRUE,53.2,2.943,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.698647,7.564
3,12,2011-01-07,2090.26,FALSE,53.35,2.976,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.69551,7.551
3,12,2011-01-14,1521.29,FALSE,44.76,2.983,3082.489216,1057.957692,911.895682,921.385306,1263.491765,214.747073,7.551
3,12,2011-01-21,1326.34,FALSE,50.74,3.016,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.126828,7.551
3,12,2011-01-28,1594.66,FALSE,48.71,3.01,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.506582,7.551
3,12,2011-02-04,1795.99,FALSE,45.95,2.989,3082.489216,1057.957692,911.895682,921.385306,1263.491765,215.886337,7.551
3,12,2011-02-11,1731.02,TRUE,43.57,3.022,3082.489216,1057.957692,911.895682,921.385306,1263.491765,216.266091,7.551
3,12,2011-02-18,1885.57,FALSE,61.58,3.045,3082.489216,1057.957692,911.895682,921.385306,1263.491765,216.584357,7.551
3,12,2011-02-25,2610.91,FALSE,67.4,3.065,3082.489216,1057.957692,911.895682,921.385306,1263.491765,216.878028,7.551
3,12,2011-03-04,3020.26,FALSE,65.11,3.288,3082.489216,1057.957692,911.895682,921.385306,1263.491765,217.171698,7.551
3,12,2011-03-11,2429.24,FALSE,61.29,3.459,3082.489216,1057.957692,911.895682,921.385306,1263.491765,217.465368,7.551
3,12,2011-03-18,2777,FALSE,69.47,3.488,3082.489216,1057.957692,911.895682,921.385306,1263.491765,217.723523,7.551
3,12,2011-03-25,2252.18,FALSE,72.94,3.473,3082.489216,1057.957692,911.895682,921.385306,1263.491765,217.967471,7.551
3,12,2011-04-01,2449.25,FALSE,68.76,3.524,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.211418,7.574
3,12,2011-04-08,2500.06,FALSE,72.55,3.622,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.455366,7.574
3,12,2011-04-15,3229.33,FALSE,75.88,3.743,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.678864,7.574
3,12,2011-04-22,2914.4,FALSE,76.91,3.807,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.851237,7.574
3,12,2011-04-29,2180.61,FALSE,78.69,3.81,3082.489216,1057.957692,911.895682,921.385306,1263.491765,219.02361,7.574
3,12,2011-05-06,2464.39,FALSE,69.45,3.906,3082.489216,1057.957692,911.895682,921.385306,1263.491765,219.195983,7.574
3,12,2011-05-13,1645.28,FALSE,79.87,3.899,3082.489216,1057.957692,911.895682,921.385306,1263.491765,219.368356,7.574
3,12,2011-05-20,2715.49,FALSE,75.79,3.907,3082.489216,1057.957692,911.895682,921.385306,1263.491765,219.127216,7.574
3,12,2011-05-27,2588.2,FALSE,84.41,3.786,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.886077,7.574
3,12,2011-06-03,2581.04,FALSE,84.29,3.699,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.644937,7.574
3,12,2011-06-10,2575.29,FALSE,84.84,3.648,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.403797,7.574
3,12,2011-06-17,2924.55,FALSE,86.96,3.637,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.355175,7.574
3,12,2011-06-24,2711.87,FALSE,84.94,3.594,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.45094,7.574
3,12,2011-07-01,2546.26,FALSE,85.1,3.524,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.546705,7.567
3,12,2011-07-08,3022.02,FALSE,85.38,3.48,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.64247,7.567
3,12,2011-07-15,2686.75,FALSE,87.14,3.575,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.727522,7.567
3,12,2011-07-22,2507.41,FALSE,86.19,3.651,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.785788,7.567
3,12,2011-07-29,2041.52,FALSE,88.07,3.682,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.844055,7.567
3,12,2011-08-05,2856.48,FALSE,88.45,3.684,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.902321,7.567
3,12,2011-08-12,1935,FALSE,88.88,3.638,3082.489216,1057.957692,911.895682,921.385306,1263.491765,218.960587,7.567
